50.000000, 29.500000, 20.500000, 41.227551, 2.000000, 0.033333, 0.000000, 41.000000, 0.227550, 0.000000 
50.000000, 29.500000, 20.500000, 41.455101, 2.000000, 0.033333, 0.000000, 41.000000, 0.455100, 0.000000 
50.000000, 29.500000, 20.500000, 41.682652, 2.000000, 0.033333, 0.000000, 41.000000, 0.682650, 0.000000 
50.000000, 29.500000, 20.500000, 41.910198, 2.000000, 0.033333, 0.000000, 41.000000, 0.910200, 0.000000 
50.000000, 30.000000, 20.000000, 41.132198, 2.000000, 0.033333, 0.000000, 40.000000, 1.132200, -0.000000 
50.000000, 30.000000, 20.000000, 41.354198, 2.000000, 0.033333, 0.000000, 40.000000, 1.354200, 0.000000 
50.000000, 30.000000, 20.000000, 41.576199, 2.000000, 0.033333, 0.000000, 40.000000, 1.576200, 0.000000 
50.000000, 30.000000, 20.000000, 41.798199, 2.000000, 0.033333, 0.000000, 40.000000, 1.798200, 0.000000 
50.000000, 30.000000, 20.000000, 42.020199, 2.000000, 0.033333, 0.000000, 40.000000, 2.020200, 0.000000 
50.000000, 30.000000, 20.000000, 42.242199, 2.000000, 0.033333, 0.000000, 40.000000, 2.242200, 0.000000 
50.000000, 30.500000, 19.500000, 41.458649, 2.000000, 0.033333, 0.000000, 39.000000, 2.458650, -0.000000 
50.000000, 30.500000, 19.500000, 41.675098, 2.000000, 0.033333, 0.000000, 39.000000, 2.675100, 0.000000 
50.000000, 30.500000, 19.500000, 41.891548, 2.000000, 0.033333, 0.000000, 39.000000, 2.891550, 0.000000 
50.000000, 30.500000, 19.500000, 42.108002, 2.000000, 0.033333, 0.000000, 39.000000, 3.108000, 0.000000 
50.000000, 30.500000, 19.500000, 42.324451, 2.000000, 0.033333, 0.000000, 39.000000, 3.324450, 0.000000 
50.000000, 31.000000, 19.000000, 41.535351, 2.000000, 0.033333, 0.000000, 38.000000, 3.535350, -0.000000 
50.000000, 31.000000, 19.000000, 41.746250, 2.000000, 0.033333, 0.000000, 38.000000, 3.746250, 0.000000 
50.000000, 31.000000, 19.000000, 41.957150, 2.000000, 0.033333, 0.000000, 38.000000, 3.957150, 0.000000 
50.000000, 31.000000, 19.000000, 42.168053, 2.000000, 0.033333, 0.000000, 38.000000, 4.168051, 0.000000 
50.000000, 31.000000, 19.000000, 42.378952, 2.000000, 0.033333, 0.000000, 38.000000, 4.378951, 0.000000 
50.000000, 31.000000, 19.000000, 42.589851, 2.000000, 0.033333, 0.000000, 38.000000, 4.589850, 0.000000 
50.000000, 31.500000, 18.500000, 41.795200, 2.000000, 0.033333, 0.000000, 37.000000, 4.795201, -0.000000 
50.000000, 31.500000, 18.500000, 42.000549, 2.000000, 0.033333, 0.000000, 37.000000, 5.000551, 0.000000 
50.000000, 31.500000, 18.500000, 42.205902, 2.000000, 0.033333, 0.000000, 37.000000, 5.205901, 0.000000 
50.000000, 31.500000, 18.500000, 42.411251, 2.000000, 0.033333, 0.000000, 37.000000, 5.411252, 0.000000 
50.000000, 32.000000, 18.000000, 41.611053, 2.000000, 0.033333, 0.000000, 36.000000, 5.611052, -0.000000 
50.000000, 32.000000, 18.000000, 41.810852, 2.000000, 0.033333, 0.000000, 36.000000, 5.810852, 0.000000 
50.000000, 32.000000, 18.000000, 42.010651, 2.000000, 0.033333, 0.000000, 36.000000, 6.010652, 0.000000 
50.000000, 32.000000, 18.000000, 42.210453, 2.000000, 0.033333, 0.000000, 36.000000, 6.210452, 0.000000 
50.000000, 32.000000, 18.000000, 42.410252, 2.000000, 0.033333, 0.000000, 36.000000, 6.410252, 0.000000 
50.000000, 32.000000, 18.000000, 42.610054, 2.000000, 0.033333, 0.000000, 36.000000, 6.610052, 0.000000 
50.000000, 32.500000, 17.500000, 41.804302, 2.000000, 0.033333, 0.000000, 35.000000, 6.804302, -0.000000 
50.000000, 32.500000, 17.500000, 41.998550, 2.000000, 0.033333, 0.000000, 35.000000, 6.998552, 0.000000 
50.000000, 32.500000, 17.500000, 42.192802, 2.000000, 0.033333, 0.000000, 35.000000, 7.192802, 0.000000 
50.000000, 32.500000, 17.500000, 42.387051, 2.000000, 0.033333, 0.000000, 35.000000, 7.387052, 0.000000 
50.000000, 33.000000, 17.000000, 41.575752, 2.000000, 0.033333, 0.000000, 34.000000, 7.575752, -0.000000 
50.000000, 33.000000, 17.000000, 41.764450, 2.000000, 0.033333, 0.000000, 34.000000, 7.764452, 0.000000 
50.000000, 33.000000, 17.000000, 41.953152, 2.000000, 0.033333, 0.000000, 34.000000, 7.953152, 0.000000 
50.000000, 33.000000, 17.000000, 42.141853, 2.000000, 0.033333, 0.000000, 34.000000, 8.141851, 0.000000 
50.000000, 33.000000, 17.000000, 42.330551, 2.000000, 0.033333, 0.000000, 34.000000, 8.330551, 0.000000 
50.000000, 33.000000, 17.000000, 42.519253, 2.000000, 0.033333, 0.000000, 34.000000, 8.519252, 0.000000 
50.000000, 33.500000, 16.500000, 41.702400, 2.000000, 0.033333, 0.000000, 33.000000, 8.702401, -0.000000 
50.000000, 33.500000, 16.500000, 41.885551, 2.000000, 0.033333, 0.000000, 33.000000, 8.885551, 0.000000 
50.000000, 33.500000, 16.500000, 42.068703, 2.000000, 0.033333, 0.000000, 33.000000, 9.068702, 0.000000 
50.000000, 33.500000, 16.500000, 42.251854, 2.000000, 0.033333, 0.000000, 33.000000, 9.251852, 0.000000 
50.000000, 33.500000, 16.500000, 42.435001, 2.000000, 0.033333, 0.000000, 33.000000, 9.435002, 0.000000 
