#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A41BC4
#Date Time: 2019-05-16 14:00:36.221

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
270,0.3479685006854175,0.3479727871407146,0.001727171465066762,-0.006163706632839776,0.006165498290717707,0.0001486260984462832
280,0.3483847861603444,0.3483895815595111,0.001827925401654892,-0.00580089068807783,0.005906877993524829,0.001113945624960005
290,0.3485834882984866,0.3485884981523973,0.00186888465597915,-0.005025576715665688,0.00531218903790755,0.00172131666157842
300,0.3480584111551652,0.3480628497907502,0.001757790844117984,-0.005886580886086988,0.005968969975427139,0.0009883157588113131
310,0.3480539156316735,0.3480583472117283,0.001756381868349248,-0.00561538052536678,0.005770166898600028,0.00132752687092979
320,0.3470774879302234,0.3470790315344564,0.001035134283066695,-0.006103085375737598,0.006123046747978932,0.0004940145487759916
330,0.3469992658215441,0.3470004275728746,0.0008979170949269974,-0.005743915822380301,0.005865229615577351,0.001186739006210493
340,0.346943071777952,0.3469439687860555,0.0007889374752712144,-0.005965434100212399,0.006025542531779164,0.0008489751458744909
350,0.3468032609974955,0.3468034594424894,0.0003710024555323221,-0.005546554887604042,0.005718614928448378,0.001392223250299937
360,0.3467731409901302,0.3467731814869694,0.0001675901973503154,-0.004864679694935867,0.005180229310613425,0.001780355912793546
370,0.3472262897576548,0.3472284371467662,0.00122117343661965,-0.005382923073320741,0.005594143916183456,0.001522690166018601
380,0.3477846337747819,0.3477885364066584,0.001647594025412516,-0.00531090684307903,0.005538476380980228,0.001571301730037259
390,0.3478678009592989,0.3478718892908971,0.001686539239824478,-0.004777166301224385,0.005107023743766473,0.001805650478315569
400,0.3472402258804657,0.3472424187757424,0.001234069590752686,-0.005941276757156601,0.006008267652744563,0.0008947126253137376
410,0.3474079089065431,0.3474107199055657,0.001397545895752772,-0.005754854996594289,0.005873249012883647,0.00117332771872137
420,0.3477118062942889,0.3477155299042026,0.001609192397019477,-0.00466549556445715,0.005012057931926323,0.00183135901751016
430,0.3471152503275173,0.3471169294716032,0.001079683241301812,-0.005372439698032561,0.005586074913978164,0.001530073408561447
440,0.3471552604865545,0.3471571090414477,0.001132905367145507,-0.005471803863808887,0.005662093012888768,0.001455561665686612
450,0.3472636026025992,0.3472658865608071,0.001259474640696054,-0.006112201354249211,0.006129449220594468,0.0004595022883182239
460,0.3482975730046869,0.3483023030783027,0.001815204876337342,-0.006066621461691193,0.006097369629462506,0.0006115721043741781
470,0.3482548655315592,0.3482595556377573,0.001807408823121956,-0.005828238623612686,0.005926765259407585,0.001076188174232686
480,0.3473175488844488,0.3473200369360396,0.001314646034195637,-0.005147275028795625,0.005409862297487454,0.001664983440072849
490,0.3472352808046305,0.3472374542333515,0.001228571134557844,-0.006046110510040103,0.006082878618794888,0.000667802359522679
500,0.3469183463987718,0.3469191240090038,0.0007345305697569646,-0.006053859091774918,0.006088357054281262,0.0006472107209861555
510,0.3469408240162078,0.346941710243479,0.0007841796132610137,-0.006141828284411929,0.006150211226052048,0.0003210038159645614
520,0.3472564097650197,0.3472586658727823,0.001251759120935248,-0.006154590654328169,0.006159685912618704,0.0002504883625620624
530,0.3469516132725779,0.3469525511137621,0.0008067043726412309,-0.006080751228384162,0.006107332324071898,0.0005691859231982746
540,0.3469143004276329,0.3469150583306315,0.000725158874180816,-0.00584419158600805,0.005938335407541772,0.001053210386630616
550,0.3471201954033538,0.3471218957377404,0.001086482279341852,-0.006042008319709836,0.00607997627211916,0.0006784150161206782
560,0.3470523129986939,0.3470538879739762,0.001045562122323675,-0.006015571982026185,0.00606123892342071,0.0007426378766672181
570,0.346904410275961,0.346905119805124,0.0007016253534645907,-0.005670076396436431,0.005810809208463615,0.001271116562613158
580,0.3469893756698714,0.3469904914925191,0.0008799764169844524,-0.005769896361138555,0.005884257838733059,0.001154463639280424
590,0.3468572072793438,0.3468576820104569,0.0005738711376529006,-0.005727051262133907,0.00585284485050733,0.001206928616368166
600,0.3472631530502521,0.3472654352722037,0.001258995009882426,-0.005705628712631609,0.005837074961812506,0.001231765035800578
610,0.3468468675753229,0.3468472900082388,0.0005413310325364158,-0.004661849173052621,0.005008926651990653,0.001832077643750531
620,0.3467857284558948,0.3467858687009735,0.000311881457673539,-0.005390215856129978,0.005599750277548206,0.001517490097243576
630,0.3467672968095967,0.346767315902192,0.0001150713519068541,-0.004207417644249018,0.004602042986540416,0.00186452042542398
640,0.3472555106603223,0.3472577632762223,0.001250788426204596,-0.006015116183100641,0.006060915357707473,0.000743688292972893
650,0.3468324819001634,0.3468328358258265,0.0004954856188380106,-0.006038361928305236,0.00607739524480412,0.0006876904713393869
660,0.3467717923330841,0.3467718734384449,0.0002371711400442243,-0.00611311295210037,0.006130089100073287,0.0004558973675174639
670,0.3466967170908456,0.3466970755783174,0.0004985709852331849,-0.006167353024244419,0.006168042451281228,9.221906071969749e-05
680,0.3467587553149707,0.3467588149299244,0.0002033323832121509,-0.006162795034988618,0.006165414194118111,0.0001796929096047271
690,0.3467875266652897,0.3467876429298363,0.0002839687360732423,-0.006160516040360718,0.006163823538807334,0.0002018978306548847
700,0.3468046096545417,0.3468048151100098,0.0003774995227597133,-0.006032892341198227,0.006074362242934905,0.000708580734929723
710,0.3467529111344371,0.3467529777492848,0.0002149368029423527,-0.006153679056477009,0.006158496429806629,0.000243541261035129
720,0.3467731409901302,0.3467731862612174,0.0001771937827481315,-0.006114480348877101,0.00613104879407462,0.0004504324350320314
730,0.3467533606867859,0.346753429704835,0.000218779628415694,-0.005749841208412825,0.005869574815852212,0.001179506081769899
740,0.346763250838458,0.3467632770902304,0.000134930873964614,-0.005564331045701632,0.005731974086316153,0.001376134782660237
750,0.3467416723257192,0.346741807585461,0.0003062685699667528,-0.005616747922143586,0.005771186444587139,0.001326173351146962
760,0.3467425714304163,0.3467426924264205,0.0002896704783039619,-0.005177357757884079,0.005433735618198751,0.001649378493665076
770,0.3464036089594725,0.3464053436061016,0.001096256700136718,-0.005639993667348019,0.005788491251307189,0.001302728827784895
780,0.3463982143312881,0.3463999720034216,0.001103499934232004,-0.005837354602124422,0.005933379535309548,0.001063148136008509
790,0.3463501122299704,0.346352071529635,0.0011649940732435,-0.006131800708049169,0.006143191941340809,0.0003739348939747483
800,0.3463766358185481,0.3463785134378091,0.001140495702748185,-0.006084853418714418,0.006110500205196271,0.0005592598952839824
810,0.3462975146051716,0.3462996867926532,0.00122656064173997,-0.006145930474742144,0.006153080443689705,0.0002965426548775512
820,0.3460044064737965,0.346007619767245,0.001491186689825669,-0.006062519271360966,0.006094474183785793,0.0006232781571800605
830,0.3445451595498098,0.3445498715414401,0.001801946181194331,-0.005921677403356671,0.005994215603955863,0.0009297082538580197
840,0.3442650884365463,0.3442693820365776,0.00171938699503356,-0.005976829073351836,0.0060336738923867,0.0008262777182119329
850,0.3436379629100691,0.3436404893953407,0.001317724896865673,-0.005919398408728737,0.005992579506291918,0.0009336656885515131
860,0.3445150395424412,0.3445197174973013,0.00179534774020643,-0.006100350582184119,0.006121124700327715,0.0005038753530558649
870,0.3437543969683911,0.3437573385179046,0.001422093467183667,-0.006113112952100363,0.006130089100073283,0.0004558973675175291
880,0.3432356135579521,0.3432363995115475,0.0007345305697569308,-0.006016027780951764,0.006061562471862033,0.0007415856923589422
890,0.3432981013344263,0.3432991888044503,0.0008640914211613961,-0.005980931263682068,0.006036598500905064,0.0008179136141718985
900,0.3430967018821933,0.3430967908691617,0.0002471078485590783,-0.005882934494682285,0.00596634092720042,0.0009941357004310993
910,0.3430998487486345,0.3430999400052157,0.0002502403984472663,-0.005780379736426737,0.005891918492570038,0.00114101429693214
920,0.3431029956150753,0.3431031035883169,0.0002721982859310576,-0.006093057799374836,0.006115996286872093,0.0005292043409874439
930,0.3430827657593825,0.3430827802361764,9.966688110914739e-05,-0.006155958051104911,0.006160088460681282,0.0002255444888813086
940,0.3431484004022972,0.343148746326711,0.0004872442391724135,-0.005804081280556934,0.005909201623303835,0.001109641524796759
950,0.3430886099399161,0.343088766719514,0.0003279918039308648,-0.005329594599027869,0.00555297537145575,0.001559152617934724
960,0.3430139842500262,0.3430143465863993,0.0004985709852332104,-0.005521485946697229,0.005699721875461854,0.00141422148125792
970,0.3430238744016982,0.3430241854774773,0.0004619663894401471,-0.005658225624371215,0.005802027534085195,0.00128374697273185
980,0.3427509961260164,0.3427526179231929,0.001054394534674155,-0.005796788497747622,0.005903889125731322,0.001119441790052889
990,0.3412342065013874,0.3412391794274876,0.001842251263991735,-0.006024687960537791,0.006067706614257249,0.0007212479011139762
1000,0.3409802094243503,0.3409850812413666,0.001822747959181241,-0.005783114529980202,0.00589391528646807,0.001137463730059698
1010,0.340039745910798,0.3400426082984344,0.001395227340897148,-0.005816387851547593,0.005918155649291169,0.001092793964850847
1020,0.3395331004137722,0.3395337959933449,0.0006872736546838066,-0.0056381704716457,0.005787135881632472,0.00130459780972843
1030,0.340440297053521,0.3404443342505462,0.001657970271886235,-0.00530817204952565,0.005536351392542153,0.001573053156871857
1040,0.3394692639802521,0.3394696324472102,0.0005001665369047382,-0.005859688749477739,0.005949553434612794,0.001030162040926584
1050,0.3394760072654835,0.3394764157363271,0.0005266234741477002,-0.005269884939776821,0.005506515450634637,0.001596879810629639
1060,0.3394611720379753,0.3394615225592504,0.000487828723050313,-0.00508255158136326,0.005358137881895908,0.001696263830951327
1070,0.3393955373950598,0.3393955715114647,0.0001521772882045808,-0.004918008169228705,0.005224335975941412,0.001762634969844655
1080,0.3393200126004723,0.3393204374059614,0.0005369266262715074,-0.004515537717941328,0.004881627143991315,0.001854778340071973
1090,0.3393541785789764,0.3393544242906801,0.0004083707405937207,-0.005237523216060642,0.005481170326663185,0.001616037967105057
1100,0.3378904361314943,0.3378952905684445,0.001811231405583822,-0.005646374852306193,0.00579323254801645,0.001296145972739925
1110,0.3368267952743862,0.3368310333232927,0.001689672987907226,-0.005044264471614483,0.005327303936118378,0.001713348525021696
1120,0.3357591084461389,0.3357593400590018,0.0003943758032272234,-0.005761236181552437,0.005877921942002536,0.001165385780184105
1130,0.3357128045542192,0.3357128489080338,0.0001725695565232949,-0.005531057724134332,0.005706942968089403,0.001405915535630014
1140,0.3357424750092357,0.3357426121363415,0.000303444838363455,-0.005837810401049967,0.005933710055566111,0.001062489879918598
1150,0.3356682988716947,0.3356685640995995,0.0004219682836756927,-0.005995061030375067,0.006046661325019841,0.0007882616453804102
1160,0.3355028636073608,0.3355039719854426,0.0008623973746440533,-0.00582368063435698,0.005923455351833438,0.001082620512548196
1170,0.3343636979556823,0.3343684124239518,0.0017755889962001,-0.006165985627467681,0.006167916357984482,0.0001543160424713624
1180,0.3322534992307267,0.3322546404309878,0.0008708253703624754,-0.006162795034988611,0.006169829276283342,0.000294534641786078
1190,0.3320880639663916,0.332088356286767,0.0004406271241481095,-0.005600339160822538,0.005758939979922356,0.001342233577330136
1200,0.3320138878288508,0.3320140168334029,0.0002926817117562717,-0.005637258873794605,0.005786458077743823,0.001305530342550149
1210,0.331331467363472,0.3313346288042218,0.001447404422475506,-0.00608849981011902,0.00611278884357032,0.0005443872778339491
1220,0.3305011441753615,0.3305061302040165,0.001815434157967739,-0.00596361090451,0.006024240495556126,0.0008525365258544895
1230,0.3287083294086054,0.3287101482207506,0.001093490138731393,-0.005424856574474214,0.005626304204054608,0.001492055676894813
1240,0.3283298063309704,0.3283299291316565,0.000283968736073194,-0.00580772767196159,0.005911856081876542,0.001104690735527901
1250,0.327408673568426,0.3274126194648947,0.001607438025965224,-0.005897064261375332,0.005976522046972485,0.0009713129645828563
1260,0.3257246504701019,0.3257289072910562,0.001665269090001522,-0.006097159989705067,0.006118881548329985,0.0005151227644379829
1270,0.3246160543781559,0.324616529454849,0.0005553694826724784,-0.005786760921384925,0.005896576626486404,0.00113270205736859
1280,0.3235465693405169,0.3235510105681961,0.001695260357297262,-0.005453116107860175,0.005647874151686362,0.001470376532555412
1290,0.3221372227272351,0.3221417453378639,0.001706992357649545,-0.005744371621305973,0.005865563976033373,0.001186185244084399
1300,0.3208488056957609,0.3208496482454865,0.0007352978042406131,-0.005513737364962402,0.005693869521528801,0.001420862554373108
1310,0.3185592355836716,0.3185640188146019,0.001745711217580262,-0.003694188054045568,0.004094175698963047,0.001765006876848573
1320,0.3171863027106378,0.3171870926534257,0.0007078973665290982,-0.00299544830113124,0.003278622891597651,0.001332913178176185
1330,0.3148526764683955,0.3148574707800152,0.001737534657778055,-0.005260313162339675,0.005499031171458338,0.001602638218311495
1340,0.3133075650458487,0.3133092499022637,0.001027501533382042,-0.004899776212205544,0.005209298786755754,0.001768894264788807
1350,0.3100869720195109,0.3100878306124626,0.0007297107081552998,-0.00375845570255233,0.004161168208190081,0.001785869980933516
1360,0.3077866126510498,0.3077919643833622,0.001815051449100168,-0.003802212399408039,0.004206169629535433,0.001798622757058313
1370,0.3054084807262482,0.3054124127781338,0.001549767548059546,-0.003763469490733674,0.004166349277881422,0.001787390191764166
1380,0.3026482293050129,0.3026487340907374,0.0005527614953033977,-0.003756632506850081,0.004159282582714176,0.001785313365026706
1390,0.2995449694417708,0.2995486887028202,0.001492710870153058,-0.003699657641152538,0.004099919806036216,0.00176688306183068
1400,0.2961144354685926,0.2961189722379274,0.001639154171308757,-0.002967644566670956,0.003241929509116482,0.001305064239026715
1410,0.2915923883926937,0.2915967608227272,0.001596857466454909,-0.003793552219822014,0.004197301394468865,0.001796190566584753
1420,0.2873612016864017,0.2873682981186182,0.002019536810841346,-0.003506854695632129,0.003892326271949775,0.001688838047602498
1430,0.2829812131526893,0.2829867888000817,0.001776411552625054,-0.002991801909726692,0.003273834076025266,0.001329327232210894
1440,0.2781264973387153,0.2781325982675447,0.001842198990592102,-0.004079338146160889,0.004480695209196481,0.001853545210398021
1450,0.2731252274591257,0.2731341193312943,0.002203921116617478,-0.005420754384143916,0.005623166205537892,0.001495132128573942
1460,0.2679765044091162,0.2679827820130559,0.001834268283871669,-0.004933505332698592,0.00523708363961904,0.001757148309222516
1470,0.2637156472478077,0.2637220084733666,0.001831706823595903,-0.005136335854581757,0.005401154927779979,0.001670487516512602
1480,0.2611041976540305,0.2611092040217069,0.001616908251795167,-0.005038339085581956,0.005322516054681241,0.001715901049315079
1490,0.2587296621480089,0.2587319149063935,0.001079683241301851,-0.005004609965089201,0.005295179501553397,0.001729972557876495
1500,0.248719929551144,0.2534143766712695,0.04855144640229758,-0.004056092400956363,0.004458317123023435,0.001850596121346847
1510,,,,,,
1520,,,,,,
1530,,,,,,
1540,,,,,,
1550,,,,,,
1560,,,,,,
1570,,,,,,
1580,,,,,,
1590,,,,,,
1600,,,,,,
1610,,,,,,
1620,,,,,,
1630,,,,,,
1640,,,,,,
1650,,,,,,
1660,,,,,,
1670,,,,,,
1680,,,,,,
1690,,,,,,
1700,,,,,,
1710,,,,,,
1720,,,,,,
1730,,,,,,
1740,,,,,,
1750,,,,,,
1760,,,,,,
1770,,,,,,
1780,,,,,,
1790,,,,,,
