#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A41BC4
#Date Time: 2019-05-16 14:30:44.180

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
200,0.3865670653474515,0.3865697909082739,0.001451630638206886,-0.00524116960746526,0.005484031970900395,0.001613923109582992
210,0.3883423475726068,0.3883459405946779,0.001670526305257734,-0.004821378797005792,0.005144138016078342,0.001793449866666741
220,0.3910365147985795,0.3910370277353077,0.0006333674103588529,-0.004453549064062583,0.004826680944247354,0.001860846493278198
230,0.3936007613957621,0.3936042617389234,0.001659966188586829,-0.004834141166921985,0.00515480171358088,0.001789709441392282
240,0.3959699022735787,0.3959738520295826,0.001768610930814407,-0.005079816787809968,0.005355941344006359,0.001697518507329202
250,0.3982617201474301,0.3982620063066099,0.0004774229011208818,-0.005777644942873248,0.005889921021721363,0.001144547314973904
260,0.3984860467694451,0.3984867636411281,0.0007558619506957046,-0.005289484293576666,0.005521808751521994,0.001584843145675874
270,0.3990920433355319,0.3990948486013906,0.001496371104397915,-0.005391127453981162,0.005600450678105407,0.001516836369826552
280,0.4001044352248533,0.4001086677811968,0.001840366015401107,-0.004968146051042604,0.005265466823941444,0.001744323848813436
290,0.3991185669241131,0.3991214424337939,0.001515040238225317,-0.005297232875311728,0.005527843270011442,0.001579992114706047
300,0.3983039780682113,0.3983040690216755,0.0002691733871066778,-0.005119927093261033,0.005388067489187941,0.001678576131052919
310,0.3958862855367347,0.3958901483260238,0.001748846926881078,-0.004902511005758982,0.005211557131095239,0.001767968769261104
320,0.3924571002205853,0.392461304190001,0.00181652773180957,-0.00445081427050889,0.00482424243343798,0.001861066196033266
330,0.3885235171691505,0.3885282115153278,0.001909908326290378,-0.005098048744833068,0.005370567960677649,0.00168905275689302
340,0.3831338340601753,0.3831389410904666,0.001978226033266805,-0.005545643289752903,0.005717929002084762,0.001393037176714279
350,0.3787623870211016,0.3787663282893683,0.001727895784120893,-0.005562507849999448,0.005730605349543494,0.001377804082923252
360,0.3751646195742368,0.3751683392511961,0.001670627500481699,-0.005741181028826898,0.00586409379369429,0.001194335135332529
370,0.3714301882133062,0.3714340589788414,0.001695716167076069,-0.006057505483179582,0.006091771629596134,0.0006452200465043265
380,0.3688353720564109,0.3688356022693287,0.0004120938760499667,-0.005983666057235545,0.006040238261827598,0.0008247537663700111
390,0.3686829738101896,0.3686838240089256,0.0007917754062686627,-0.006031069145495948,0.006072510170039173,0.000708226466242064
400,0.3685921642357446,0.3685934624386174,0.0009782721871932484,-0.005457674097115816,0.005653152084084095,0.001473744189288649
410,0.3688511063886162,0.368851164581101,0.0002071924301314168,-0.005203794095567753,0.005454628947162557,0.001635085307304626
420,0.3693865232359549,0.3693887927976368,0.001294873014481945,-0.005976373274426337,0.006033348848373764,0.0008272005868623497
430,0.3717633065037038,0.3717663687481084,0.001508929942109516,-0.005895241065673007,0.005975778958692116,0.0009777867562809997
440,0.3735592681368985,0.3735628915780016,0.001645342864903367,-0.005971359486244911,0.006034004488859947,0.0008672231878953297
450,0.3766800605418105,0.3766830519299419,0.001501200020021877,-0.005794509503119722,0.005902227989619709,0.001122477108770328
460,0.3798120917553808,0.3798130991042565,0.000874761412077318,-0.005155023610530504,0.005416021547889101,0.001661030096680201
470,0.3811189404331415,0.3811228637926168,0.001729320256093997,-0.005467701673478754,0.005658974859914497,0.001458847104733359
480,0.3833761427761332,0.3833771827382224,0.0008929694030123669,-0.005919854207654345,0.005992906761557809,0.0009328759900713071
490,0.3857452836539627,0.3857495573887572,0.001815809551770363,-0.005958597116328709,0.006022071669932162,0.0008720479362333193
500,0.3880029355493124,0.3880057696959067,0.001483011262785565,-0.005907091837738077,0.005983736848730108,0.0009546584181721914
510,0.3908180323570946,0.3908187019234292,0.0007234346356764658,-0.006134079702677063,0.006148387467483684,0.0004192071701737606
520,0.3918047997625651,0.3918078636297702,0.00154947900031063,-0.005820034242952223,0.005920806093531589,0.001087725244752726
530,0.3943267884389703,0.394328130605556,0.001028837357310667,-0.005884757690384637,0.005967655596092017,0.0009912316777806677
540,0.3947080088306975,0.394708315633075,0.0004921329455326544,-0.005458585694967194,0.005652039472193512,0.001466080627366843
550,0.3955527176939691,0.3955559111062761,0.001589445208158279,-0.005990047242193686,0.006043092563500906,0.0007989378995494002
560,0.3948239933366703,0.3948248042595773,0.0008002151771338071,-0.006081207027309761,0.006107653430749719,0.0005677600911976619
570,0.3947250918199501,0.3947254792256787,0.0005530259537343445,-0.005746650615933812,0.005867235492497167,0.001183409913264783
580,0.3941271871961353,0.394129252893746,0.001276048382936517,-0.005168241779372433,0.005426512369705904,0.00165418058522189
590,0.391312539940704,0.3913141015434918,0.001105509828426208,-0.005220202856888552,0.005467557062991044,0.001625934306791128
600,0.3884282120712181,0.3884323155341335,0.001785446264618924,-0.005722037473952495,0.005849157836446055,0.001212820902833597
610,0.3842999728527853,0.3843028828348402,0.00149553350861172,-0.005594413774790048,0.005754511240488196,0.001347936991610891
620,0.3808662920131625,0.3808697145990766,0.001614653798386102,-0.00596725729591471,0.006027126668309922,0.0008474055936887263
630,0.3775126314916677,0.3775168310478283,0.001780670838099016,-0.006109922359621297,0.006132291357544777,0.0005233030223753936
640,0.3735417355953018,0.3735453199921726,0.001636415751000691,-0.006101717978960876,0.006126809893450998,0.0005539288543884637
650,0.371326341620746,0.3713303888651985,0.001733699317732432,-0.006076649038053939,0.006104441603881032,0.0005818451370604072
660,0.3692282808092039,0.3692299262112017,0.00110229786722432,-0.005995516829300651,0.006046985653446389,0.0007872823144005694
670,0.3689414664107121,0.3689418549631867,0.0005354496851690064,-0.005902078049556667,0.005980130535899644,0.0009630347466985286
680,0.3688834741577252,0.368883585728785,0.0002869031678194711,-0.005924867995835781,0.005998491780298668,0.0009369326924818259
690,0.3694395704131057,0.3694419980196456,0.001339295972569462,-0.00591073822914272,0.005986358257138866,0.0009485034366694655
700,0.3720056152196725,0.3720078927409238,0.001301732136709911,-0.005996428427151822,0.006047634258119234,0.0007853191949977802
710,0.3726021711864443,0.3726024644437801,0.0004674791098868004,-0.005997340025002976,0.006048282793237137,0.0007833500950881727
720,0.3744233077511678,0.3744278336680634,0.001840988333965659,-0.005796332698822083,0.005903556935901655,0.00112004988282072
730,0.3760969911455077,0.376097747704019,0.0007543734884545148,-0.005645463254455072,0.005792555457516736,0.001297090348053181
740,0.3787421571653936,0.3787460346161322,0.00171380369722691,-0.005512825767111207,0.005693479544249986,0.00142283568351238
750,0.3805961110515648,0.3805988118023733,0.001433805336614448,-0.004481808597448332,0.004851807124595975,0.001858339062205296
760,0.3831877803420131,0.3831895126687772,0.001152222139127917,-0.004210608236728015,0.00460502506447399,0.001864680702219
770,0.3843880851131312,0.3843910720407707,0.001515350681010907,-0.004861944901382502,0.00517795730279481,0.001781216888952374
780,0.3872445407369959,0.3872457087836659,0.0009511260327514595,-0.005477273450915904,0.005666247880965873,0.001451151471228748
790,0.3897827132979561,0.3897864940500635,0.001716787094229763,-0.005494593810087919,0.005679384910479411,0.00143695922820765
800,0.3921145413308419,0.3921182663011058,0.001709164685585972,-0.005185106339618909,0.005439867838275671,0.001645245983053843
810,0.394596070295863,0.3945962817123543,0.0004084706955069474,-0.004911626984270754,0.005219077887958799,0.001764849672908894
820,0.3950199981607159,0.3950215829313096,0.001118943562439214,-0.003935761484603038,0.004340633687218902,0.00183054154362311
830,0.3971841431675129,0.3971877915535626,0.001702402867865946,-0.004848726732540765,0.005166961847952506,0.001785313365026712
840,0.3982891428407029,0.3982893263109407,0.0003822937243479825,-0.005893417869970692,0.005973896322332957,0.0009772732882377512
850,0.3984613213902631,0.3984619624335887,0.0007147463881341306,-0.00495492788220078,0.005254654487466942,0.001749309425129903
860,0.3990745107939292,0.3990772686545458,0.001483641264427269,-0.005435795748688142,0.005634663656373467,0.001483765176504471
870,0.3983484837507361,0.3983485972764067,0.0003007417854787541,-0.005272619733330257,0.005508651948439922,0.001595220184410851
880,0.3983269052379967,0.3983269363980351,0.0001575557526930266,-0.005588032589831878,0.005749738013854936,0.001354023265292126
890,0.3964275465646121,0.3964318192293144,0.001840549449965886,-0.005351017148530081,0.005569549731377218,0.001544829986253208
900,0.3928338250888258,0.3928381391831322,0.001841049423592014,-0.005342812767869608,0.005563207938533675,0.001550365858389454
910,0.3886332079422411,0.3886372733970722,0.001777627080264116,-0.005009167954344922,0.005298881871548635,0.001728116169067966
920,0.3841606116246803,0.3841647795892921,0.001789511944801055,-0.004361933480020696,0.004744308582391627,0.001866011854417245
930,0.3797788248815759,0.3797844605636725,0.002068974906924224,-0.005237979014986403,0.005481528113892177,0.001615774211317522
940,0.3762021863951126,0.3762027972599751,0.0006779511752038378,-0.005682838766352589,0.005820251578329055,0.001257247784125881
950,0.3731645611747126,0.3731671185677264,0.001381543854146284,-0.006146842072593311,0.00615620645769968,0.0003394266996414699
960,0.3717408288862729,0.3717439413715424,0.001521211815106481,-0.006096248391853893,0.006119909287975249,0.000537629275499146
970,0.3692736855964276,0.3692755228131029,0.00116484973312515,-0.005755766594445459,0.005873916801788147,0.001172198577291071
980,0.3689450628295018,0.3689454685343501,0.0005471432546529844,-0.005973638480872796,0.006031962540034628,0.0008367887333285747
990,0.3689450628295016,0.3689454685343496,0.0005471432546529025,-0.005753031800892012,0.005871913207239693,0.001175580627302757
1000,0.3696171435908506,0.3696201344803084,0.00148693542343565,-0.005745739018082605,0.005866857039081276,0.001185957272884793
1010,0.3719844862592828,0.3719868372838761,0.001322533500217699,-0.005243448602093149,0.00548581974050694,0.001612595728181136
1020,0.3733695570457302,0.3733727185053325,0.001536488051489446,-0.005119015495409834,0.005387339477056765,0.001679019654087278
1030,0.3760466412824495,0.3760474915831967,0.0007996913355494982,-0.005328683001176674,0.005552268982047055,0.001559752647691152
1040,0.3774618320762558,0.3774658355166483,0.001738478627701103,-0.005475906054139127,0.00566520944962003,0.001452257206665993
1050,0.3801996058799847,0.3802008978009061,0.0009911494640096727,-0.004762124936680233,0.005094335596919534,0.001809536200657609
1060,0.3832241940822602,0.3832259522012481,0.001160823207731752,-0.004839610754028978,0.005159365122598376,0.001788076121917984
1070,0.3858275517337811,0.3858317537460638,0.001800700381175557,-0.004557471219094766,0.004918448578011395,0.001849484388056486
1080,0.3893345096062665,0.3893388031755193,0.001828465965159872,-0.00415181017532815,0.00454975575207152,0.001860846493278048
1090,0.3921527532804845,0.3921565427843494,0.001723990470255918,-0.003623995019506238,0.004019731132260788,0.001739223526248261
1100,0.3954560639389806,0.3954590693373204,0.001541757132113222,-0.00382044435643124,0.004224778750685774,0.001803596521302371
1110,0.398540442603645,0.3985418210185603,0.001048193747745871,-0.004982731616661129,0.005277371969634639,0.001738689317334355
1120,0.4018923049157471,0.4018932773647036,0.000884104329180593,-0.005274898727958268,0.005510431730502472,0.001593832257898806
1130,0.4042335735479573,0.4042376038824895,0.001805106461938183,-0.00471927983767574,0.00505801914838798,0.001819877885784571
1140,0.4076560155788647,0.4076604392356488,0.001899126168774498,-0.005635435678092287,0.005785102231724628,0.001307391505861044
1150,0.4111490373285347,0.4111531636945917,0.001842042326063417,-0.006104452772514348,0.006124007545588249,0.0004890038512865637
1160,0.4147252262627199,0.4147292788627314,0.001833425057649591,-0.005970447888393743,0.006029121681532982,0.0008390829891702038
1170,0.4178320825446439,0.4178354727203363,0.001683169560640339,-0.005947202143189147,0.006012509481278052,0.0008837742531402473
1180,0.4206885381684983,0.4206898043705902,0.001032160346837395,-0.005382923073320688,0.005594143916183406,0.001522690166018525
1190,0.4235917472366286,0.4235937584959718,0.001305338936667683,-0.005864702537659091,0.005953178270450569,0.001022543722560383
1200,0.4246630304836559,0.4246650898702027,0.00132253350021769,-0.006039729325081951,0.006078363258481201,0.0006842291880712279
1210,0.4270847689862488,0.4270872156334333,0.001445633911393931,-0.005611278335036453,0.005767107179187904,0.0013315707502789
1220,0.4277892175167051,0.427789240722201,0.000140904365269286,-0.005509179375706443,0.005690424148799415,0.001424734922550856
1230,0.4278355214086249,0.4278357332651677,0.0004257692708575496,-0.0041955668721838,0.004590949738243482,0.001863877174094335
1240,0.4278755315676624,0.4278759090516059,0.000568359346802225,-0.004769873518415225,0.005100875856504151,0.001807551139466907
1250,0.4277667398992687,0.4277668207587416,0.0002630169398875772,-0.004484543391001977,0.004854231788373557,0.001858073418752831
1260,0.4252595864504267,0.4252630451787643,0.001715146258296965,-0.004927579946666184,0.005232213200255288,0.001759264290020598
1270,0.421552128230422,0.4215556118403624,0.001713784829401899,-0.004578437969671469,0.00493675630706406,0.001846474639199818
1280,0.4162397681254386,0.4162464212044348,0.002353422260568148,-0.005320022821590643,0.0055455537949412,0.001565414983430148
1290,0.4087237024071309,0.4087330231064629,0.002760302233339549,-0.005283558907544224,0.005517189666210866,0.001588517259415057
1300,0.3999691199678999,0.3999802561011823,0.002984684724517263,-0.004594390932066654,0.004950640747184174,0.001844021629760474
1310,0.3908031971295893,0.3908157798990221,0.003136069419395883,-0.003419797100846356,0.003794870476005916,0.001645001434254822
1320,0.3804670895274923,0.3804778931549642,0.00286722271264063,-0.004242058362593172,0.004634317153111762,0.00186596793219404
1330,0.3717911787493476,0.371801796983837,0.00280991896333461,-0.004746627773210645,0.005081229823103286,0.001813400479149634
1340,0.3618511267664751,0.3618658887240275,0.003268559288399,-0.004135401414007251,0.004534211521054821,0.001859443266865336
1350,0.3510865957762264,0.3511029628788669,0.003390104515969513,-0.004918463968154626,0.005224711351167062,0.001762475786211753
1360,0.3402973394066266,0.3403141081964328,0.003378317674553622,-0.004118081054835177,0.00451774569944316,0.001857803711547823
1370,0.3296613803879297,0.3296777146645417,0.003281741475478586,-0.004581172763224818,0.004939139268770304,0.001846064145634202
1380,0.3186954499453493,0.3187116053966545,0.003208987168189552,-0.004612622889089973,0.004966461149299545,0.001841044928986229
1390,0.3087796737894138,0.3087955288133629,0.00312916436829291,-0.004670509352638752,0.005016360250364549,0.001830358584636468
1400,0.2976617946529216,0.2976828372523067,0.003539434787514828,-0.004473604216788031,0.004844525852068879,0.001859111627336624
1410,0.2881960203980059,0.2882104396511757,0.002882941323028981,-0.004392016209108971,0.004771513032116493,0.001864813726510297
1420,0.2780329904501842,0.2780477013628536,0.002860149378032447,-0.003484064749353188,0.003867051607172232,0.001677909698060088
1430,0.269874963977822,0.2698854091682268,0.002374426221923088,-0.004413894557537055,0.004791201066898345,0.001863636900898499
1440,0.2625364714370823,0.2625495764155888,0.002623212031709897,-0.004352361702583457,0.004735619847659606,0.001866291228996452
1450,0.2561123683736962,0.2561197126398898,0.00193957952910765,-0.004675067341894566,0.005020268249445951,0.001829436701595531
1460,0.2504722846065758,0.250478505895583,0.001765378049945,-0.005683294565278132,0.005820588522523965,0.001256747243014608
1470,0.2473892545989609,0.2473897765908549,0.000508203371634478,-0.00588339029360788,0.00596666962157966,0.0009934108043355707
1480,0.2458131240643164,0.2458198088163519,0.001812855283348388,-0.005894785266747508,0.005974881104295776,0.0009750440346039647
1490,0.2440756042364579,0.2440784499313267,0.00117861677992085,-0.006147297871518886,0.006154036552296653,0.0002879145113259625
1500,0.2434884888690153,0.2434920294463766,0.001313085003355935,-0.005853307564519628,0.005944936810629331,0.001039742389980182
1510,,,,,,
1520,,,,,,
1530,,,,,,
1540,,,,,,
1550,,,,,,
1560,,,,,,
1570,,,,,,
1580,,,,,,
1590,,,,,,
1600,,,,,,
1610,,,,,,
1620,,,,,,
1630,,,,,,
1640,,,,,,
1650,,,,,,
1660,,,,,,
1670,,,,,,
1680,,,,,,
1690,,,,,,
1700,,,,,,
1710,,,,,,
1720,,,,,,
1730,,,,,,
1740,,,,,,
1750,,,,,,
1760,,,,,,
1770,,,,,,
1780,,,,,,
1790,,,,,,
