#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A41BC4
#Date Time: 2019-05-16 14:52:29.263

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
260,0.3792748766986485,0.3792774287112621,0.001391342876732903,-0.005261224760190738,0.006012721134509799,0.002910726621333481
270,0.3781388579134261,0.378143334697486,0.00184003044919245,-0.005422577579846281,0.006009301972005222,0.002589857637264817
280,0.3779976984759221,0.3780021811437217,0.00184089551556813,-0.00572887445783618,0.006365602474743615,0.002775048164054108
290,0.3770320600308567,0.3770351488735364,0.001526170039681648,-0.00527444292903258,0.006028951335259452,0.002920360592685
300,0.3771264660241043,0.3771297842241444,0.001582015530794221,-0.005402522427120687,0.006118840808225248,0.002872797288508911
310,0.3789808694625872,0.3789842451163868,0.001599571125301951,-0.005220658655814158,0.005990728255399569,0.002938290017938658
320,0.3794371650965424,0.3794391654350716,0.001232075287708159,-0.005443088531497354,0.006157535226237751,0.002878893415992542
330,0.3787466526888915,0.3787505220737641,0.001712030393235551,-0.005489124222980942,0.006209933685242894,0.002903926934308663
340,0.3781874095670899,0.3781919480763145,0.001852791051501784,-0.005908915033440446,0.006508158690660047,0.002727792636987507
350,0.3786387601252041,0.3786428084125865,0.001750912157136406,-0.005700159125524637,0.006359290548180875,0.00281935492974654
360,0.3789912091666093,0.3789945597022797,0.001593630548368373,-0.005271708135479239,0.006044199973278526,0.002956593758247364
370,0.3795967561803353,0.3795981468106613,0.001027501533382137,-0.005524676539176245,0.006229056143265562,0.00287734071208741
380,0.3798444595244867,0.3798447763884861,0.0004906303201019627,-0.005489580021906574,0.006191311261506502,0.002863013503277064
390,0.3797963574231724,0.3797968918224105,0.0006371232190020528,-0.005750297007338461,0.006392325030997785,0.002792114544448691
400,0.3799235807378638,0.3799236545789331,0.0002368710053186613,-0.00583416400964535,0.006462764984354147,0.002780262856558941
410,0.3799132410338429,0.3799132606309316,0.000122025931738468,-0.005832796612868544,0.006214825040107316,0.002145351708242407
420,0.3797878159285478,0.3797885111565374,0.0007266902127849033,-0.006077560635905123,0.006109821343969488,0.0006270355429567237
430,0.3796992541158483,0.3797002180539829,0.0008555781990445653,-0.005661872015775811,0.006315841485437059,0.002798760251637522
440,0.3786904586453163,0.3786944250315893,0.001733228485889733,-0.005744827420231495,0.006388109571758552,0.002793725436143719
450,0.3786482007245395,0.3786522345811734,0.001747810448110643,-0.00571428889221764,0.006366705383306152,0.002807461467964403
460,0.3770860063127117,0.3770892259888936,0.00155826828213406,-0.005571623828510968,0.006257050232541357,0.00284739978333199
470,0.3767146760726636,0.3767172042990877,0.001380161732897752,-0.005683750364203756,0.006345228993097625,0.002820800023444604
480,0.3777396554277471,0.3777440001169829,0.001811723406837966,-0.006222960493165264,0.006761830252336598,0.002645205296745142
490,0.379208792503383,0.3792115493950062,0.001445988466567823,-0.006160060241435155,0.006682835079639879,0.002591127654818149
500,0.3794155865838117,0.3794176642492381,0.001255627957608732,-0.006354686382657935,0.006864254589546093,0.002595371273667007
510,0.3792308205684945,0.3792335104386895,0.001428345395371783,-0.006707930549982611,0.007224961991839177,0.002683979046144415
520,0.3790964044162049,0.3790994834503183,0.001527910651110181,-0.006553870513136517,0.007072961384311628,0.002659617273408662
530,0.3782719254086544,0.3782763525432056,0.001830120489067456,-0.006625430944452528,0.007137136559373594,0.002653748870456445
540,0.3776146798748171,0.3776188964124766,0.001784508566504754,-0.006475928896862229,0.006974573022184697,0.002589790293552829
550,0.3786796693889452,0.3786836534485626,0.001737060909800169,-0.006152767458625843,0.006680431278147551,0.002602232630288047
560,0.3778183270887749,0.3778227312033766,0.001824261440843015,-0.006147753670444444,0.006683824947061163,0.002622716288602792
570,0.3773215717434396,0.3773253250063359,0.001682970053355483,-0.006200170546886219,0.00671570958557698,0.002580434154816466
580,0.3788522974908671,0.3788559620263033,0.001666327924129691,-0.006340100817039365,0.006848399368414537,0.002589149578353152
590,0.3790653853041469,0.3790685474156678,0.001548322966307279,-0.006383857513895018,0.006890917863383673,0.002594438714287815
600,0.3792753262509984,0.3792778768306918,0.001390953034559574,-0.006302725305141749,0.006821384810168478,0.002609012161016705
610,0.3785142341246209,0.3785184507911399,0.001786660113653182,-0.006048389504667992,0.006601271119261394,0.002644572704582987
620,0.3773337096568631,0.3773374866377689,0.001688306459535393,-0.006047477906816817,0.006598613885224576,0.002640022002341876
630,0.37697406777787,0.3769769755924544,0.00148065858526208,-0.006184217584490885,0.006728790802796823,0.002651806654996755
640,0.3763006383594844,0.3763009897939931,0.000514286118602002,-0.00647911948934131,0.006975565192720447,0.002584476813736514
650,0.3762448938682418,0.3762449792650679,0.0002534961078994437,-0.006450404157029741,0.006955628629488356,0.002602509527809906
660,0.3762246640125488,0.376224681604888,0.0001150537877837529,-0.006136814496230488,0.00668238463649448,0.002644574118628503
670,0.3764256139124276,0.3764265314992356,0.0008311481340255844,-0.006112657153174796,0.006657871140921997,0.002638687298046333
680,0.3768886528316229,0.3768913035434708,0.0014135251989937,-0.00633827762133701,0.006859918327096855,0.002623874282298397
690,0.3785385099514458,0.3785426969989628,0.001780431120431477,-0.006358332774062549,0.006849664944061648,0.002547452488310619
700,0.3793917603093257,0.3793939219410178,0.001280708840151931,-0.006305004299769629,0.006810088655572216,0.002573757618084857
710,0.3795338188515199,0.3795354578829439,0.001115409498642297,-0.00623572286308145,0.006763910220361829,0.002620351473365221
720,0.3783375600515527,0.3783419454743013,0.001821636485754075,-0.006249396830848871,0.006772602961489877,0.002610208827769812
730,0.3775926518097076,0.3775968414628215,0.001778758554754473,-0.006020585770207532,0.006587000573905063,0.00267228807283333
740,0.3767016390545508,0.376703658815743,0.001233571563004232,-0.005729330256761773,0.006376328578734922,0.002798631978833704
750,0.3762610777527953,0.376261241245306,0.0003507588808322034,-0.005593502176938928,0.006279670023884122,0.00285429308331417
760,0.3763829064392966,0.3763836352665746,0.0007407002177345777,-0.00596953629054255,0.006541613084550035,0.002675320209593384
770,0.3762408478971027,0.3762409180605056,0.0002297753484688434,-0.006302269506216202,0.006824090726975201,0.002617176593395219
780,0.3763527864319369,0.3763533791940114,0.0006679638443040956,-0.006357876975136987,0.006875666688330423,0.00261766934085453
790,0.3789633369209859,0.3789667545247717,0.001609442363066505,-0.006493705054959851,0.007000133444695867,0.002614127560534848
800,0.3800000046371471,0.3800004514634829,0.0005827419318023424,-0.00619515675870482,0.006717312138168149,0.002596596829826298
810,0.3800791258505256,0.380079907169766,0.0007706664782351871,-0.006211565520025721,0.006734135515208029,0.002600968075087224
820,0.3799694350774336,0.3799697180151312,0.0004636975033111597,-0.006366992953648556,0.006879390098126618,0.002605265600740598
830,0.3797320714373068,0.3797329670781127,0.0008247471266113824,-0.006142739882263035,0.006691542028329681,0.002653955812700109
840,0.377380912653468,0.3773847956933508,0.001711953662005498,-0.006273098374979065,0.006797165315055466,0.002617191834397515
850,0.3762561326769596,0.3762562723814699,0.0003242366513743148,-0.006370639345053197,0.006870036907426921,0.002571451233190639
860,0.37611767055355,0.3761181915732689,0.0006260429271967452,-0.006096248391853903,0.006632648575540349,0.002613002616042337
870,0.3743990319243369,0.3744035597670032,0.0018413202682732,-0.006116759343504971,0.006664353400326347,0.002645536122999306
880,0.375021661927333,0.3750256437531392,0.001728166002579888,-0.005870172124766094,0.006478292350785271,0.002740319508354716
890,0.3759931445529499,0.3759942230437303,0.0009005617522708379,-0.005911649826993899,0.006507351629340562,0.002719930431259639
900,0.377196596190501,0.3772000868314877,0.001622753217430176,-0.006110833957472421,0.006661293239887504,0.002651515787616712
910,0.3798206332500047,0.3798211043671487,0.0005982308827626081,-0.006144107279039854,0.006693184079058414,0.002654931046151553
920,0.3804450614623924,0.3804472745897933,0.001297671614589583,-0.006338277621336971,0.006869834949841521,0.002649692252494869
930,0.3816480635476028,0.3816524916059513,0.001838461135371465,-0.006216579308207073,0.006726214278749231,0.002568287411570292
940,0.3825305348081647,0.3825341732895412,0.001668434491785159,-0.00594127675715656,0.006527172391218287,0.002702815184129161
950,0.3805835235858079,0.3805861860058595,0.001423570670371825,-0.005721581675026932,0.0063670895643699,0.002793444586296783
960,0.378337560051561,0.378341945474312,0.001821636485753905,-0.005834164009645241,0.006448001034888245,0.002745769046093887
970,0.3759248125959451,0.3759261727994985,0.001011271680625682,-0.005760780382626862,0.006396983518503293,0.002781152192734423
980,0.373641536216721,0.3736453628456697,0.001691032137660421,-0.006152767458625835,0.006679157354344861,0.002598960477610769
990,0.3725832899877973,0.372583479053233,0.0003753468680045118,-0.005704261315854866,0.006360460217633538,0.002813690995924538
1000,0.3733223540491142,0.3733253799719463,0.001503096278122037,-0.00591301722377065,0.006506686503192246,0.002715363062690364
1010,0.3762885004460683,0.3762893798309622,0.0008135143820531481,-0.005690131549161879,0.006343655045223557,0.002804347033808203
1020,0.379507295262933,0.3795114308420597,0.001771717232531089,-0.005482743038022835,0.006196178993548841,0.002886548613675443
1030,0.3829364805790695,0.3829391303606287,0.001424571172554674,-0.005543364295124972,0.006232947075243129,0.002849691480550167
1040,0.3862995816999536,0.3863036995350697,0.001783662777751228,-0.005846014781710328,0.006454585842550322,0.002736017099888266
1050,0.3908845661047053,0.3908877230376279,0.00157098781056769,-0.005763515176180294,0.006398290738767295,0.002778491891609764
1060,0.3945574087938695,0.3945598713972318,0.001394016819467394,-0.006020585770207604,0.006594231077931874,0.002690061429176765
1070,0.3981560753454769,0.3981573477627166,0.001006599710172827,-0.006181026992011838,0.006697083139787966,0.002577950330255046
1080,0.400676265812426,0.4006801708975957,0.001769001173360077,-0.006204728536141979,0.006721415058472649,0.002584330509252942
1090,0.399438198644061,0.3994417814208148,0.001691806333389177,-0.005714288892217641,0.006365903390646777,0.002805642250062001
1100,0.3949062614164975,0.3949149510083108,0.0026197755597659,-0.005478185048766953,0.006184763245058164,0.00287067674406085
1110,0.3852939330958478,0.3853115245789582,0.003681859973628594,-0.006031069145495938,0.00659126327611914,0.002659127025429866
1120,0.3734814955805861,0.3734983484817743,0.003548066729084828,-0.006177380600607167,0.006700330447392969,0.00259507167907012
1130,0.360728594551695,0.3607610271739749,0.004837334012093114,-0.006245750439444235,0.006757705334393209,0.002580151707686318
1140,0.3449618945771065,0.3449873855358091,0.004193741605354932,-0.005969080491616987,0.006534545135287129,0.002659014518521728
1150,0.329681610243626,0.3297162231862302,0.004777415547697461,-0.005457674097115838,0.006171304865982117,0.002880763301378559
1160,0.3141873389922436,0.3142218943980256,0.004659928760589203,-0.005140893843837595,0.005930867526053578,0.002957431334451073
1170,0.2978577994769648,0.2978995518224486,0.00498741082929733,-0.005337343180762769,0.006080956567405098,0.002913897826869898
1180,0.2816370516299937,0.2816708569622845,0.004363806941590768,-0.005866069934435919,0.006473990117635256,0.002738936210932011
1190,0.2672230546726417,0.2672514970449727,0.003898938856493294,-0.00612177313168639,0.00664534569367981,0.002585442537106365
1200,0.2561222585253753,0.2561417058712659,0.003156291257091116,-0.006285860744895273,0.006793725443149747,0.002577335851745865
1210,0.2493245774602683,0.2493313309715183,0.001835123512005062,-0.00640573586232288,0.006904072161304878,0.002575414621117539
1220,0.2375485536852251,0.2423981903489933,0.04824486839599081,-0.006113112952100447,0.006657398815141317,0.002636438699973054
1230,,,,,,
1240,,,,,,
1250,,,,,,
1260,,,,,,
1270,,,,,,
1280,,,,,,
1290,,,,,,
1300,,,,,,
1310,,,,,,
1320,,,,,,
1330,,,,,,
1340,,,,,,
1350,,,,,,
1360,,,,,,
1370,,,,,,
1380,,,,,,
1390,,,,,,
1400,,,,,,
1410,,,,,,
1420,,,,,,
1430,,,,,,
1440,,,,,,
1450,,,,,,
1460,,,,,,
1470,,,,,,
1480,,,,,,
1490,,,,,,
1500,,,,,,
1510,,,,,,
1520,,,,,,
1530,,,,,,
1540,,,,,,
1550,,,,,,
1560,,,,,,
1570,,,,,,
1580,,,,,,
1590,,,,,,
1600,,,,,,
1610,,,,,,
1620,,,,,,
1630,,,,,,
1640,,,,,,
1650,,,,,,
1660,,,,,,
1670,,,,,,
1680,,,,,,
1690,,,,,,
1700,,,,,,
1710,,,,,,
1720,,,,,,
1730,,,,,,
1740,,,,,,
1750,,,,,,
1760,,,,,,
1770,,,,,,
1780,,,,,,
1790,,,,,,
